[106, -60, 99, 29, -17, 14]
[101, -59, 104, 27, -13, 16]
[94, -58, 106, 25, -10, 18]
[88, -59, 107, 23, -5, 20]
[79, -56, 105, 20, -1, 22]
[68, -56, 105, 18, 4, 26]
[60, -54, 100, 16, 9, 29]
[46, -55, 99, 17, 15, 34]
[35, -52, 95, 14, 21, 37]
[19, -54, 92, 11, 27, 41]
[6, -51, 88, 10, 32, 45]
[-5, -50, 82, 10, 36, 50]
[-17, -46, 80, 10, 40, 54]
[-24, -46, 74, 8, 43, 56]
[-29, -44, 71, 8, 45, 57]
[-34, -43, 66, 7, 46, 57]
[-35, -40, 63, 8, 46, 57]
[-36, -33, 63, 6, 46, 56]
[-37, -39, 65, 1, 43, 49]
[-33, -33, 53, 1, 40, 46]
[-28, -30, 46, 0, 39, 45]
[-24, -29, 39, 1, 36, 45]
[-20, -26, 33, 2, 33, 44]
[-16, -23, 26, 2, 30, 42]
[-61, -49, 43, 6, -27, 3]
[-59, -49, 44, 5, -34, -2]
[-52, -48, 44, 6, -40, -7]
[-42, -48, 44, 8, -46, -11]
[-29, -48, 45, 11, -51, -14]
[-13, -50, 47, 16, -54, -16]
[3, -49, 52, 19, -55, -16]
[18, -48, 61, 15, -52, -17]
[31, -49, 67, 2, -43, -22]
[41, -62, 60, -9, -29, -32]
[49, -94, 41, -20, -15, -42]
[58, -107, 47, -32, -2, -51]
[74, -80, 43, -34, -4, -59]
[94, -53, 22, -33, -7, -57]
[112, -40, -4, -26, -10, -53]
[122, -39, -17, -11, -15, -43]
[127, -54, -34, 1, -21, -28]
[130, -64, -37, 14, -26, -14]
[125, -63, -7, 26, -29, -6]
[121, -56, 20, 33, -29, -1]
[117, -63, 42, 30, -26, 1]
[112, -66, 61, 31, -23, 4]
[108, -67, 77, 32, -21, 7]
[102, -68, 88, 30, -18, 9]
[98, -67, 97, 28, -15, 11]
[93, -66, 103, 26, -11, 13]
[88, -65, 107, 24, -8, 15]
[82, -65, 107, 20, -5, 17]
[74, -65, 107, 18, -1, 20]
[68, -64, 107, 17, 2, 23]
[58, -64, 106, 16, 6, 27]
[49, -66, 103, 14, 11, 30]
[37, -64, 100, 13, 15, 34]
[26, -63, 98, 10, 20, 38]
[15, -60, 93, 9, 23, 42]
[4, -59, 90, 10, 27, 47]
[-3, -56, 83, 8, 29, 50]
[-10, -55, 78, 9, 32, 52]
[-17, -51, 72, 10, 33, 53]
[-20, -46, 66, 9, 36, 54]
[-26, -43, 63, 8, 39, 55]
[-28, -41, 59, 7, 40, 56]
[-31, -39, 57, 5, 41, 56]
[-32, -39, 53, 5, 40, 55]
[-30, -37, 49, 5, 39, 54]
[-30, -39, 50, 2, 36, 49]
[-26, -33, 44, 1, 33, 46]
[-23, -30, 38, 1, 32, 45]
[-20, -28, 32, 1, 30, 44]
[-17, -26, 27, 2, 27, 42]
[-63, -58, 48, 8, -17, 16]
[-70, -57, 48, 9, -26, 8]
[-72, -54, 49, 11, -35, 1]
[-69, -51, 49, 14, -45, -3]
[-60, -47, 47, 17, -54, -7]
[-44, -47, 46, 21, -61, -9]
[-26, -46, 47, 27, -66, -10]
[-6, -43, 52, 29, -68, -11]
[11, -41, 59, 26, -66, -12]
[28, -35, 66, 13, -57, -16]
[39, -50, 60, 0, -42, -25]
[47, -89, 43, -11, -28, -35]
[57, -103, 43, -23, -14, -45]
[74, -86, 41, -28, -14, -54]
[93, -60, 19, -26, -18, -54]
[109, -45, -5, -19, -19, -50]
[118, -49, -21, -6, -23, -40]
[125, -63, -41, 7, -29, -27]
[128, -67, -38, 19, -31, -16]
[127, -55, -7, 31, -31, -11]
[125, -45, 21, 29, -27, -7]
[120, -56, 46, 26, -23, -2]
[115, -62, 66, 29, -20, 1]
[110, -64, 82, 28, -17, 4]
[104, -67, 94, 24, -14, 7]
[99, -69, 102, 19, -11, 8]
[94, -70, 106, 16, -8, 10]
[89, -71, 107, 13, -5, 13]
[84, -72, 105, 10, -2, 15]
[78, -74, 105, 8, 0, 19]
[70, -75, 103, 8, 2, 22]
[64, -74, 98, 6, 5, 25]
[54, -74, 98, 7, 9, 30]
[47, -73, 95, 5, 12, 33]
[34, -73, 95, 6, 14, 38]
[28, -71, 90, 6, 16, 41]
[16, -70, 90, 6, 20, 45]
[10, -68, 84, 5, 21, 47]
[1, -65, 84, 6, 24, 50]
[-5, -62, 80, 5, 25, 52]
[-9, -58, 75, 5, 27, 52]
[-14, -54, 70, 5, 28, 53]
[-16, -49, 65, 4, 30, 53]
[-19, -46, 59, 2, 31, 54]
[-21, -44, 54, 3, 33, 55]
[-23, -42, 50, 4, 34, 55]
[-25, -40, 48, 5, 34, 55]
[-26, -38, 46, 6, 34, 55]
[-30, -42, 54, 3, 32, 52]
[-28, -37, 50, 2, 30, 48]
[-62, -50, 48, 9, -31, 5]
[-60, -48, 48, 12, -41, 1]
[-53, -46, 49, 16, -49, -2]
[-41, -45, 49, 20, -57, -3]
[-26, -43, 51, 25, -62, -4]
[-10, -40, 56, 20, -61, -6]
[4, -38, 59, 7, -54, -11]
[19, -47, 50, -4, -39, -21]
[24, -80, 36, -16, -25, -32]
[31, -107, 37, -28, -11, -41]
[43, -97, 46, -38, -5, -50]
[64, -61, 32, -36, -8, -56]
[87, -44, 8, -35, -10, -53]
[106, -33, -13, -27, -10, -48]
[117, -30, -19, -13, -12, -40]
[124, -43, -32, 0, -19, -27]
[132, -61, -50, 12, -25, -11]
[130, -61, -28, 25, -27, -2]
[128, -42, 7, 36, -28, 0]
[126, -45, 29, 29, -26, 2]
[122, -52, 47, 28, -22, 6]
[117, -52, 66, 29, -18, 9]
[112, -54, 79, 26, -15, 12]
[106, -57, 87, 24, -11, 14]
[100, -57, 92, 20, -7, 15]
[93, -56, 95, 15, -2, 17]
[84, -59, 96, 11, 1, 20]
[76, -60, 95, 9, 5, 24]
[65, -61, 95, 8, 9, 28]
[55, -60, 91, 4, 14, 31]
[40, -63, 90, 1, 19, 37]
[28, -62, 85, 0, 22, 41]
[16, -62, 80, 0, 25, 45]
[8, -60, 72, -1, 28, 49]
[-3, -59, 68, -1, 31, 54]
[-12, -57, 63, -1, 34, 58]
[-21, -55, 60, -1, 36, 61]
[-26, -54, 56, -1, 38, 63]
[-32, -52, 55, -1, 39, 65]
[-34, -52, 52, 0, 39, 65]
[-35, -49, 50, 1, 38, 63]
[-34, -45, 48, 0, 37, 60]
[-32, -41, 48, 0, 35, 56]
[-29, -38, 43, 0, 32, 52]
[-26, -34, 38, -1, 29, 50]
[-23, -31, 32, -1, 25, 47]
[-19, -29, 27, 0, 22, 45]
[-16, -27, 23, 0, 21, 43]
[-14, -25, 21, 0, 19, 41]
[-13, -23, 19, 0, 18, 40]
[-52, -62, 53, 12, -11, 24]
[-64, -64, 59, 13, -18, 18]
[-75, -64, 63, 15, -27, 11]
[-80, -61, 63, 17, -39, 4]
[-76, -54, 60, 19, -49, -2]
[-63, -48, 55, 21, -58, -7]
[-45, -44, 52, 25, -65, -10]
[-20, -40, 51, 24, -68, -12]
[3, -31, 49, 11, -64, -19]
[24, -39, 40, -1, -48, -28]
[38, -69, 30, -13, -34, -38]
[53, -86, 32, -25, -20, -47]
[72, -70, 34, -31, -19, -56]
[93, -47, 14, -31, -21, -55]
[112, -34, -10, -29, -21, -52]
[124, -26, -19, -20, -20, -44]
[132, -27, -22, -7, -21, -36]
[135, -38, -27, 5, -27, -24]
[139, -58, -44, 18, -35, -9]
[135, -62, -21, 30, -37, 2]
[131, -46, 14, 41, -38, 5]
[126, -49, 39, 34, -34, 8]
[120, -56, 62, 33, -30, 10]
[115, -55, 80, 35, -28, 13]
[109, -56, 93, 32, -24, 14]
[103, -58, 104, 30, -20, 16]
[99, -56, 110, 26, -17, 17]
[93, -57, 112, 22, -13, 18]
[86, -58, 115, 20, -9, 21]
[80, -60, 117, 18, -5, 24]
[71, -62, 119, 16, -1, 27]
[63, -63, 118, 15, 1, 29]
[55, -65, 119, 13, 4, 32]
[47, -66, 117, 12, 7, 35]
[38, -66, 116, 12, 10, 37]
[31, -65, 112, 11, 12, 39]
[23, -64, 108, 10, 15, 41]
[18, -63, 102, 9, 17, 43]
[10, -59, 98, 7, 20, 45]
[7, -57, 88, 4, 23, 47]
[0, -54, 81, 4, 27, 49]
[-4, -52, 74, 2, 30, 51]
[-13, -50, 69, 2, 33, 54]
[-17, -48, 65, 3, 36, 57]
[-23, -45, 62, 3, 38, 58]
[-26, -44, 59, 4, 39, 58]
[-27, -41, 56, 4, 39, 57]
[-26, -37, 52, 3, 38, 55]
[-31, -40, 56, -1, 36, 51]
[-28, -34, 50, -1, 33, 47]
[-61, -45, 52, 14, -20, 23]
[-66, -41, 52, 14, -29, 16]
[-66, -38, 49, 13, -38, 10]
[-59, -35, 46, 10, -43, 3]
[-47, -32, 43, 1, -44, -3]
[-34, -36, 39, -11, -38, -13]
[-20, -44, 31, -22, -27, -24]
[-5, -59, 20, -33, -13, -34]
[9, -75, 9, -44, 0, -43]
[22, -77, 20, -54, 10, -52]
[44, -47, 17, -54, 11, -60]
[68, -30, 6, -53, 9, -57]
[88, -19, -11, -48, 9, -52]
[104, -8, -21, -43, 9, -46]
[117, -7, -27, -37, 9, -40]
[128, -6, -34, -28, 8, -35]
[137, -8, -40, -15, 6, -28]
[142, -23, -45, -2, 0, -19]
[145, -51, -60, 10, -7, -5]
[140, -67, -49, 22, -13, 3]
[140, -43, -16, 34, -17, 2]
[139, -34, 13, 31, -16, 3]
[138, -37, 38, 29, -15, 5]
[138, -36, 58, 29, -13, 6]
[136, -36, 75, 26, -10, 8]
[132, -38, 90, 22, -7, 10]
[128, -41, 102, 17, -3, 12]
[124, -45, 109, 11, 0, 14]
[119, -49, 112, 5, 2, 15]
[113, -52, 111, 0, 6, 17]
[106, -56, 106, -7, 11, 20]
[96, -59, 100, -18, 17, 24]
[82, -68, 97, -23, 22, 29]
[74, -72, 90, -23, 22, 33]
[61, -76, 85, -21, 24, 39]
[51, -76, 79, -20, 26, 45]
[36, -78, 76, -17, 27, 52]
[25, -79, 71, -15, 29, 58]
[11, -77, 68, -13, 30, 62]
[3, -75, 64, -11, 32, 66]
[-8, -69, 61, -10, 34, 69]
[-13, -65, 56, -10, 36, 70]
[-19, -60, 53, -8, 37, 72]
[-24, -56, 51, -8, 38, 74]
[-27, -53, 48, -9, 39, 73]
[-30, -52, 46, -8, 40, 73]
[-31, -50, 43, -6, 39, 72]
[-32, -57, 49, -14, 38, 64]
[-28, -48, 42, -13, 35, 60]
[-26, -44, 36, -11, 33, 59]
[-64, -58, 60, 10, -21, 15]
[-72, -55, 59, 10, -31, 8]
[-74, -53, 57, 13, -40, 2]
[-68, -50, 54, 17, -50, -1]
[-57, -46, 52, 19, -58, -5]
[-42, -43, 51, 20, -64, -8]
[-23, -43, 52, 22, -68, -9]
[-5, -43, 56, 23, -70, -10]
[12, -44, 62, 24, -70, -10]
[28, -41, 72, 21, -67, -11]
[41, -43, 83, 10, -62, -13]
[53, -45, 88, -2, -55, -16]
[62, -57, 83, -14, -43, -21]
[71, -75, 61, -25, -28, -31]
[82, -103, 35, -36, -15, -41]
[91, -94, 40, -46, -8, -50]
[108, -63, 27, -46, -10, -51]
[125, -43, 6, -46, -12, -48]
[138, -29, -12, -38, -12, -42]
[145, -26, -20, -24, -16, -34]
[146, -44, -38, -10, -26, -20]
[148, -63, -58, 3, -34, -5]
[140, -63, -28, 16, -38, 2]
[135, -52, 5, 23, -38, 5]
[130, -58, 29, 21, -35, 7]
[125, -59, 50, 25, -33, 10]
[121, -57, 67, 25, -30, 11]
[116, -58, 80, 24, -27, 13]
[112, -57, 90, 23, -24, 14]
[107, -55, 95, 21, -21, 16]
[101, -55, 99, 19, -16, 18]
[94, -53, 102, 19, -11, 20]
[84, -53, 104, 17, -6, 23]
[73, -54, 108, 16, 0, 26]
[62, -55, 109, 15, 4, 29]
[50, -55, 110, 14, 9, 32]
[40, -55, 109, 12, 14, 34]
[27, -55, 106, 11, 18, 38]
[16, -54, 103, 8, 24, 41]
[5, -56, 97, 5, 28, 43]
[-4, -56, 96, 4, 32, 46]
[-13, -56, 91, 4, 34, 48]
[-17, -54, 86, 1, 38, 49]
[-23, -53, 82, 0, 40, 51]
[-24, -51, 74, -1, 42, 53]
[-25, -48, 66, -1, 43, 52]
[-26, -44, 61, -1, 45, 52]
[-34, -46, 71, -9, 46, 51]
[-32, -43, 62, -8, 42, 47]
[-26, -36, 49, -8, 40, 45]
[-13, 3, 68, 0, -11, 5]
[-25, 7, 84, -3, -21, 6]
[-36, 7, 86, -6, -33, 6]
[-38, 7, 78, -7, -43, 7]
[-33, 1, 69, -10, -53, 6]
[-13, 7, 52, -18, -58, 5]
[10, 35, 15, -29, -53, 11]
[27, 16, -38, -40, -38, 22]
[37, -22, -52, -50, -23, 22]
[50, -16, -63, -50, -27, 16]
[59, -35, -85, -35, -31, 11]
[55, -54, -124, -20, -42, -1]
[63, -37, -107, -6, -38, -6]
[72, -36, -60, 5, -32, -4]
[74, -39, -36, 6, -35, -4]
[76, -34, -36, 7, -31, -6]
[73, -29, -35, 9, -23, -5]
[60, -25, -21, 17, -11, -6]
[46, -11, -5, 23, -1, -5]
[26, -2, 20, 23, 10, -3]
[10, 2, 43, 24, 21, 0]
[-4, -2, 58, 21, 32, 0]
[-10, 0, 66, 22, 35, 1]
[-11, -4, 68, 21, 36, 0]
[-10, -1, 76, 21, 31, 0]
[-6, 0, 55, 21, 30, 0]
[-5, 3, 39, 19, 30, 0]
[-4, 3, 25, 15, 30, 0]
[-3, 1, 16, 14, 30, 1]
[-4, 1, 11, 13, 28, 1]
[-3, 0, 8, 13, 26, 0]
[-3, 0, 4, 12, 25, 0]
[-2, 1, 1, 11, 24, 1]
[-2, 0, -2, 11, 22, 1]
[-2, 0, -5, 11, 21, 1]
[-2, 1, -6, 11, 20, 1]
[-1, 2, -8, 11, 19, 1]
[-1, 2, -8, 10, 18, 2]
[-1, 2, -8, 9, 17, 2]
[-1, 2, -9, 9, 16, 2]
[-1, 2, -10, 9, 15, 2]
[-1, 2, -10, 9, 14, 2]
[-1, 2, -10, 8, 13, 2]
[-1, 2, -10, 8, 13, 2]
[-1, 2, -10, 8, 12, 2]
[-1, 1, -10, 8, 11, 2]
[-1, 1, -10, 7, 11, 2]
[-1, 2, -10, 7, 10, 2]
[-1, 2, -10, 7, 10, 2]
[-1, 2, -10, 6, 9, 2]
[-33, 11, 63, 4, -8, 5]
[-48, 17, 64, 0, -20, 4]
[-53, 18, 57, -4, -32, 3]
[-48, 16, 46, -7, -43, 3]
[-32, 9, 33, -10, -50, 2]
[-11, 2, 26, -11, -53, 1]
[13, 0, 21, -11, -54, 0]
[43, 21, 20, -23, -49, 0]
[45, -3, -39, -34, -34, 12]
[51, -53, -66, -44, -20, 14]
[59, -28, -93, -31, -31, 1]
[51, -75, -129, -16, -37, -11]
[57, -64, -159, -2, -46, -22]
[81, -13, -97, -5, -34, -16]
[85, -41, -55, -6, -33, -14]
[97, -28, -34, -2, -30, -14]
[99, -29, -15, -4, -24, -11]
[96, -32, -7, -3, -20, -10]
[91, -29, -6, -5, -14, -9]
[80, -25, -2, -4, -4, -8]
[65, -25, 6, -1, 4, -5]
[47, -20, 23, 5, 14, -3]
[30, -15, 43, 8, 24, 0]
[14, -13, 60, 13, 31, 0]
[5, -9, 76, 14, 36, 2]
[1, -11, 82, 16, 35, 1]
[0, -3, 78, 15, 34, 0]
[1, -5, 62, 13, 32, 0]
[1, -2, 48, 14, 31, 1]
[2, -1, 36, 12, 30, 2]
[0, -1, 27, 10, 31, 3]
[0, -2, 21, 10, 30, 3]
[-1, -1, 18, 11, 29, 3]
[-1, 0, 15, 11, 28, 3]
[-1, 0, 12, 10, 27, 2]
[0, 2, 9, 10, 25, 2]
[0, 2, 5, 9, 24, 2]
[0, 3, 3, 8, 23, 2]
[-1, 2, 1, 8, 23, 2]
[-1, 2, 0, 7, 21, 2]
[-1, 1, -2, 7, 20, 2]
[-1, 1, -3, 7, 19, 2]
[-1, 1, -4, 7, 18, 2]
[-1, 1, -5, 6, 17, 2]
[-1, 1, -6, 6, 16, 2]
[0, 1, -6, 5, 16, 2]
[0, 1, -6, 5, 15, 2]
[0, 0, -7, 5, 14, 2]
[-1, 0, -7, 5, 13, 2]
[0, 0, -8, 4, 13, 2]
[-29, 13, 67, 6, -5, 6]
[-44, 17, 69, 0, -18, 6]
[-50, 19, 60, -3, -29, 6]
[-44, 16, 44, -7, -40, 6]
[-27, 10, 29, -11, -41, 5]
[-5, 4, 26, -11, -44, 3]
[24, 25, 23, -23, -45, 0]
[27, -6, -37, -34, -31, 11]
[34, -57, -44, -44, -17, 11]
[48, -44, -81, -29, -28, 1]
[43, -77, -107, -15, -39, -9]
[61, -59, -108, -1, -45, -20]
[76, -40, -62, -1, -38, -15]
[83, -54, -31, 0, -37, -14]
[91, -51, -12, 2, -34, -13]
[93, -49, -2, 0, -28, -11]
[90, -52, 4, 0, -22, -10]
[85, -45, 5, 1, -16, -10]
[75, -38, 7, 0, -7, -8]
[61, -34, 15, 6, 1, -5]
[47, -27, 32, 13, 12, -1]
[30, -30, 51, 15, 21, 2]
[11, -26, 64, 17, 28, 5]
[2, -24, 70, 18, 31, 7]
[0, -21, 70, 17, 33, 7]
[0, -20, 64, 16, 33, 7]
[-1, -17, 56, 17, 32, 6]
[-1, -15, 49, 17, 31, 6]
[-1, -12, 40, 17, 28, 6]
[-1, -9, 32, 16, 26, 6]
[-1, -7, 24, 17, 25, 6]
[-1, -5, 19, 16, 24, 6]
[0, -4, 14, 15, 23, 6]
[0, -2, 10, 14, 22, 6]
[0, -2, 8, 14, 21, 6]
[0, -1, 6, 13, 20, 5]
[0, -1, 5, 12, 19, 5]
[0, 0, 3, 12, 18, 5]
[0, 0, 2, 11, 17, 5]
[0, 0, 1, 10, 16, 5]
[0, 0, 1, 10, 15, 5]
[0, 0, 0, 9, 14, 5]
[0, 0, 0, 9, 14, 4]
[0, 0, 0, 8, 13, 4]
[0, 0, 0, 8, 12, 4]
[0, 0, -1, 7, 12, 4]
[0, 0, -1, 7, 11, 4]
[0, 0, -1, 7, 11, 4]
[0, 0, -1, 6, 10, 4]
[0, -1, -1, 6, 9, 4]
[-14, -3, 72, 8, -2, 3]
[-35, 6, 100, 1, -12, 4]
[-54, 10, 94, -6, -24, 3]
[-62, 11, 73, -10, -35, 2]
[-53, 9, 50, -14, -45, 1]
[-30, 3, 34, -19, -50, 0]
[-1, 2, 27, -26, -51, -1]
[25, 10, 23, -37, -53, 0]
[28, 7, -37, -47, -38, 12]
[40, -46, -60, -57, -24, 20]
[62, -1, -89, -43, -31, 10]
[63, -49, -105, -28, -37, 4]
[35, -74, -140, -14, -48, -8]
[51, -25, -131, 0, -44, -20]
[70, -18, -74, -2, -33, -13]
[85, -25, -43, -2, -32, -13]
[95, -23, -27, -5, -27, -10]
[95, -29, -19, -6, -20, -6]
[90, -34, -10, -6, -13, -6]
[85, -26, -9, -4, -6, -6]
[74, -24, 0, 0, 3, -3]
[55, -23, 17, 2, 13, 0]
[36, -19, 41, 6, 24, 5]
[20, -23, 63, 10, 31, 8]
[9, -23, 79, 11, 38, 10]
[3, -24, 84, 14, 39, 10]
[2, -19, 80, 13, 41, 10]
[1, -17, 71, 15, 38, 10]
[2, -12, 59, 15, 37, 10]
[1, -9, 50, 15, 35, 10]
[1, -6, 42, 14, 33, 10]
[1, -4, 33, 13, 30, 9]
[1, -1, 27, 13, 29, 9]
[1, 0, 23, 12, 28, 8]
[2, 1, 19, 11, 26, 8]
[2, 2, 16, 11, 25, 8]
[2, 2, 14, 10, 24, 7]
[1, 2, 13, 10, 23, 7]
[1, 3, 11, 9, 22, 7]
[1, 3, 10, 9, 21, 7]
[1, 3, 9, 9, 20, 7]
[1, 2, 8, 8, 19, 6]
[1, 3, 7, 8, 18, 6]
[0, 2, 7, 7, 17, 6]
[0, 2, 6, 7, 16, 6]
[1, 3, 6, 7, 15, 5]
[1, 2, 6, 6, 14, 5]
[0, 2, 6, 6, 13, 5]
[0, 2, 6, 6, 13, 5]
[0, 2, 6, 6, 12, 5]
[-21, 0, 81, 3, -4, 2]
[-35, 3, 84, -2, -16, 0]
[-41, 6, 74, -9, -27, -1]
[-39, 1, 67, -12, -36, -3]
[-25, 1, 56, -10, -45, -4]
[-8, -5, 44, -9, -51, -4]
[13, -8, 35, -7, -53, -4]
[36, -9, 32, -8, -53, -4]
[64, 15, 26, -19, -52, -5]
[50, -12, -34, -31, -40, 7]
[66, -55, -52, -41, -35, 9]
[66, -39, -74, -26, -39, 6]
[41, -83, -116, -12, -50, -6]
[42, -67, -148, 0, -52, -18]
[70, -16, -93, -4, -40, -16]
[83, -40, -56, -7, -38, -14]
[95, -33, -35, -4, -36, -14]
[101, -33, -16, -4, -30, -11]
[99, -34, -5, -5, -23, -8]
[95, -34, 0, -6, -17, -7]
[87, -33, 3, -11, -9, -5]
[72, -37, 12, -7, -2, -2]
