[-4, -26, -12, -38, -30, 56]
[-5, -22, -6, -36, -29, 52]
[-4, -18, -7, -35, -28, 50]
[-4, -16, -7, -32, -26, 48]
[-3, -13, -7, -29, -25, 46]
[-13, -59, -66, 34, 25, -12]
[-13, -67, -76, 37, 34, -21]
[-10, -72, -80, 38, 44, -30]
[-4, -74, -77, 37, 54, -37]
[6, -74, -65, 36, 63, -43]
[20, -75, -52, 35, 69, -47]
[36, -76, -38, 37, 71, -51]
[54, -78, -30, 40, 70, -54]
[74, -78, -30, 43, 68, -59]
[93, -78, -38, 46, 66, -65]
[113, -68, -45, 47, 67, -73]
[129, -49, -45, 46, 72, -79]
[141, -29, -33, 49, 78, -81]
[152, -7, -7, 51, 82, -79]
[163, 9, 20, 51, 83, -75]
[174, 18, 44, 52, 81, -68]
[182, 18, 69, 51, 79, -61]
[186, 14, 91, 48, 74, -55]
[189, 8, 103, 45, 67, -52]
[194, 10, 107, 41, 58, -50]
[197, 16, 108, 36, 49, -47]
[197, 22, 104, 30, 38, -42]
[198, 27, 89, 26, 26, -36]
[197, 32, 70, 19, 15, -28]
[193, 26, 47, 16, 6, -16]
[186, 15, 27, 16, -1, -3]
[174, -2, 14, 16, -8, 10]
[161, -18, -3, 18, -14, 22]
[143, -35, -8, 19, -17, 35]
[122, -48, -13, 22, -23, 46]
[101, -57, -16, 24, -28, 57]
[78, -67, -18, 23, -31, 67]
[58, -72, -17, 22, -37, 75]
[40, -69, -20, 19, -41, 82]
[22, -72, -25, 13, -43, 87]
[10, -68, -27, 10, -45, 91]
[1, -64, -26, 2, -45, 92]
[-4, -61, -26, -2, -45, 93]
[-7, -60, -27, -6, -44, 93]
[-9, -58, -26, -11, -42, 91]
[-9, -56, -25, -13, -39, 88]
[-7, -50, -22, -17, -35, 83]
[-7, -43, -18, -20, -32, 78]
[-5, -37, -15, -21, -30, 75]
[-5, -32, -12, -24, -27, 71]
[-6, -28, -7, -27, -24, 67]
[-6, -23, -5, -26, -23, 63]
[-4, -19, -5, -26, -22, 61]
[-3, -16, -5, -24, -21, 58]
[-2, -13, -6, -23, -20, 56]
[-15, -48, -64, 30, 12, 2]
[-23, -55, -76, 35, 21, -5]
[-27, -61, -85, 39, 31, -16]
[-28, -66, -86, 39, 42, -27]
[-23, -67, -82, 38, 52, -37]
[-13, -68, -69, 37, 62, -44]
[0, -68, -52, 40, 67, -49]
[17, -71, -39, 43, 68, -53]
[39, -74, -33, 48, 66, -57]
[62, -76, -36, 50, 63, -64]
[86, -72, -50, 52, 62, -72]
[107, -56, -59, 49, 67, -80]
[121, -33, -50, 49, 75, -83]
[132, -8, -27, 52, 83, -82]
[142, 11, 6, 51, 88, -77]
[151, 19, 39, 52, 89, -68]
[155, 12, 78, 51, 88, -58]
[160, 6, 104, 48, 81, -54]
[166, 1, 116, 44, 72, -52]
[173, 3, 119, 39, 63, -52]
[179, 8, 120, 34, 52, -50]
[182, 16, 116, 28, 40, -47]
[186, 25, 102, 23, 28, -41]
[185, 33, 83, 16, 17, -33]
[181, 37, 54, 11, 6, -22]
[169, 28, 32, 9, -2, -8]
[157, 9, 12, 9, -10, 5]
[141, -9, 0, 7, -15, 18]
[119, -30, -10, 10, -23, 30]
[99, -45, -19, 16, -29, 42]
[74, -54, -20, 19, -33, 53]
[51, -68, -20, 16, -38, 63]
[33, -65, -22, 16, -45, 71]
[16, -63, -30, 3, -47, 74]
[1, -60, -33, -6, -50, 76]
[-8, -54, -36, -13, -54, 78]
[-16, -52, -39, -17, -57, 82]
[-18, -52, -42, -24, -57, 83]
[-17, -52, -41, -28, -55, 81]
[-14, -51, -39, -32, -52, 78]
[-11, -45, -34, -33, -49, 75]
[-9, -39, -28, -35, -45, 72]
[-7, -35, -24, -36, -42, 68]
[-7, -29, -19, -36, -39, 65]
[-6, -25, -15, -36, -35, 62]
[-6, -21, -11, -36, -32, 59]
[-5, -18, -7, -35, -29, 57]
[-5, -15, -4, -34, -27, 54]
[-5, -11, -3, -32, -25, 52]
[-4, -9, -1, -31, -24, 49]
[-35, -68, -13, -16, 7, -12]
[-55, -93, -38, -28, 20, -24]
[-70, -104, -74, -39, 31, -35]
[-83, -95, -98, -50, 42, -44]
[-92, -81, -87, -52, 53, -44]
[-72, -69, -39, -53, 63, -40]
[-32, -64, 12, -46, 58, -38]
[17, -52, -6, -48, 48, -40]
[50, -48, 0, -38, 37, -36]
[63, -39, 1, -24, 23, -25]
[53, -30, -1, -12, 9, -11]
[36, -30, -17, -7, -2, 2]
[2, -53, -26, 0, -15, 14]
[-24, -52, -39, 1, -18, 27]
[-46, -52, -33, 1, -18, 38]
[-59, -65, -37, -2, -19, 43]
[-55, -72, -40, -11, -14, 41]
[-47, -66, -33, -11, -13, 37]
[-35, -49, -28, -15, -9, 35]
[-31, -46, -25, -13, -9, 34]
[-25, -32, -23, -13, -8, 32]
[-21, -26, -21, -14, -6, 30]
[-17, -19, -19, -15, -5, 29]
[-14, -16, -20, -15, -5, 28]
[-13, -14, -20, -14, -5, 27]
[-11, -12, -21, -15, -4, 25]
[-10, -11, -21, -17, -3, 23]
[-8, -10, -20, -16, -3, 22]
[-7, -8, -20, -16, -3, 20]
[-6, -8, -20, -16, -3, 19]
[-6, -8, -20, -16, -3, 19]
[-5, -7, -19, -15, -2, 18]
[-5, -7, -19, -15, -2, 17]
[-5, -8, -18, -15, -2, 17]
[-4, -8, -17, -14, -2, 16]
[-5, -9, -17, -14, -2, 16]
[-4, -8, -17, -14, -2, 15]
[-4, -8, -16, -14, -1, 14]
[-4, -8, -16, -14, -1, 14]
[-3, -8, -16, -14, -1, 13]
[-3, -8, -15, -13, -1, 13]
[-3, -8, -15, -13, 0, 13]
[-4, -8, -14, -13, 0, 12]
[-4, -8, -14, -13, 0, 12]
[-4, -8, -14, -13, 0, 12]
[-4, -8, -14, -12, 0, 11]
[-4, -8, -14, -12, 0, 11]
[-4, -9, -14, -12, 0, 11]
[-4, -9, -14, -12, 0, 11]
[-4, -9, -14, -12, 0, 10]
[-49, -78, -60, -17, 17, -14]
[-66, -89, -86, -29, 28, -26]
[-79, -85, -111, -36, 40, -37]
[-86, -74, -105, -42, 51, -41]
[-74, -59, -76, -43, 61, -38]
[-46, -66, -49, -39, 66, -34]
[-2, -53, -19, -39, 61, -30]
[32, -44, -21, -38, 48, -29]
[53, -44, -22, -35, 38, -22]
[58, -47, -28, -21, 24, -13]
[51, -43, -32, -8, 10, 0]
[32, -50, -41, 4, -2, 13]
[0, -58, -36, 4, -3, 25]
[-26, -63, -38, 9, -5, 36]
[-48, -73, -31, 2, 1, 47]
[-50, -81, -25, 0, 2, 48]
[-43, -73, -21, -3, 4, 43]
[-33, -56, -19, -7, 4, 40]
[-27, -49, -21, -8, 4, 38]
[-22, -38, -18, -9, 5, 37]
[-19, -29, -16, -9, 5, 35]
[-15, -20, -15, -9, 5, 33]
[-13, -14, -14, -9, 4, 32]
[-10, -9, -14, -9, 5, 31]
[-9, -7, -13, -9, 5, 30]
[-8, -5, -14, -11, 5, 29]
[-7, -4, -13, -11, 5, 28]
[-6, -2, -14, -11, 5, 27]
[-6, -1, -13, -12, 5, 26]
[-6, -2, -12, -14, 5, 24]
[-5, 0, -14, -13, 4, 23]
[-5, 0, -14, -13, 5, 22]
[-5, 0, -14, -12, 5, 21]
[-4, 1, -14, -12, 5, 20]
[-5, 1, -15, -13, 6, 19]
[-5, 0, -13, -14, 5, 18]
[-3, 2, -14, -13, 5, 18]
[-4, 1, -12, -14, 5, 17]
[-4, 1, -12, -12, 4, 17]
[-4, 1, -12, -12, 5, 16]
[-4, 1, -12, -13, 5, 15]
[-3, 1, -13, -14, 5, 15]
[-3, 1, -13, -13, 4, 15]
[-3, 0, -14, -13, 4, 14]
[-3, 1, -13, -13, 4, 14]
[-3, 1, -14, -13, 4, 13]
[-3, 0, -14, -13, 4, 13]
[-3, 1, -13, -12, 5, 12]
[-3, 0, -13, -12, 5, 12]
[-3, 0, -12, -13, 5, 12]
[-37, -61, -24, -7, 7, -5]
[-56, -86, -52, -15, 17, -17]
[-71, -100, -85, -27, 29, -28]
[-83, -94, -94, -39, 40, -39]
[-83, -83, -76, -46, 51, -43]
[-60, -69, -42, -50, 61, -42]
[-21, -59, -16, -47, 61, -39]
[18, -55, -4, -43, 53, -35]
[41, -51, 1, -31, 38, -27]
[47, -44, -2, -17, 23, -13]
[30, -34, -10, -4, 10, 0]
[8, -33, -19, -6, 6, 12]
[-20, -65, -21, 3, 1, 25]
[-42, -57, -28, -2, 3, 36]
[-60, -63, -27, -4, 4, 47]
[-62, -67, -29, -4, 7, 51]
[-56, -60, -22, -8, 10, 46]
[-46, -46, -13, -11, 8, 40]
[-36, -34, -15, -16, 7, 36]
[-31, -28, -14, -16, 7, 34]
[-24, -18, -13, -15, 7, 32]
[-20, -13, -11, -13, 6, 30]
[-15, -7, -12, -13, 6, 29]
[-14, -5, -9, -15, 6, 28]
[-11, -1, -10, -14, 6, 27]
[-10, -1, -8, -16, 7, 26]
[-8, 0, -9, -15, 6, 25]
[-7, 2, -9, -16, 7, 24]
[-6, 2, -9, -15, 6, 23]
[-5, 3, -9, -16, 6, 22]
[-4, 4, -9, -15, 6, 22]
[-4, 5, -9, -15, 6, 21]
[-4, 5, -9, -15, 6, 20]
[-4, 5, -8, -15, 6, 19]
[-3, 6, -9, -14, 5, 18]
[-3, 6, -8, -15, 5, 18]
[-2, 7, -9, -14, 5, 17]
[-3, 6, -7, -14, 5, 17]
[-2, 8, -8, -14, 5, 16]
[-3, 7, -8, -15, 5, 16]
[-3, 7, -7, -13, 5, 15]
[-2, 8, -7, -12, 4, 15]
[-2, 8, -7, -12, 5, 15]
[-2, 7, -6, -12, 4, 14]
[-2, 9, -6, -13, 5, 14]
[-2, 8, -6, -12, 4, 13]
[-2, 9, -6, -13, 5, 13]
[-2, 8, -6, -12, 4, 13]
[-2, 9, -6, -12, 4, 12]
[-2, 8, -6, -12, 4, 12]
[-45, -68, -34, -23, 13, -13]
[-62, -92, -69, -35, 26, -24]
[-76, -94, -102, -45, 37, -35]
[-87, -83, -90, -51, 48, -41]
[-79, -67, -60, -55, 58, -43]
[-42, -57, -20, -53, 64, -39]
[2, -59, 6, -49, 58, -35]
[32, -56, 11, -41, 45, -31]
[42, -51, 11, -27, 31, -18]
[35, -47, 2, -13, 17, -4]
[19, -47, -10, -7, 4, 8]
[-1, -69, -16, -5, -3, 21]
[-26, -81, -28, -2, -7, 32]
[-47, -73, -25, -2, -6, 43]
[-60, -77, -24, -3, -5, 53]
[-59, -81, -22, -6, -3, 53]
[-51, -71, -19, -8, -2, 48]
[-39, -55, -14, -10, -2, 43]
[-31, -42, -15, -11, -1, 42]
[-26, -32, -13, -10, 0, 40]
[-21, -21, -11, -11, 0, 37]
[-16, -14, -10, -11, 0, 36]
[-14, -10, -8, -11, 1, 35]
[-12, -7, -8, -11, 1, 34]
[-11, -4, -7, -12, 1, 32]
[-9, -2, -7, -11, 1, 31]
[-8, 0, -7, -11, 2, 29]
[-7, 1, -8, -11, 1, 28]
[-5, 3, -8, -11, 2, 27]
[-5, 3, -7, -11, 2, 26]
[-4, 4, -8, -11, 2, 25]
[-5, 4, -7, -11, 2, 24]
[-4, 5, -8, -11, 2, 23]
[-4, 5, -7, -11, 2, 22]
[-3, 6, -8, -11, 2, 21]
[-3, 6, -8, -11, 2, 20]
[-2, 7, -8, -11, 2, 20]
[-3, 6, -7, -11, 2, 19]
[-3, 7, -7, -11, 3, 18]
[-2, 6, -8, -11, 3, 18]
[-2, 7, -8, -11, 3, 17]
[-2, 7, -8, -11, 3, 17]
[-2, 6, -8, -11, 3, 16]
[-2, 7, -8, -11, 3, 15]
[-2, 6, -8, -11, 3, 15]
[-3, 7, -7, -11, 3, 15]
[-2, 6, -8, -11, 3, 14]
[-2, 7, -7, -11, 3, 14]
[-3, 7, -8, -11, 3, 13]
[-2, 7, -6, -13, 3, 12]
[-39, -62, -39, -19, 13, -5]
[-57, -85, -87, -29, 25, -17]
[-72, -80, -118, -37, 37, -28]
[-84, -63, -111, -40, 48, -34]
[-81, -50, -78, -41, 58, -37]
[-55, -51, -23, -38, 60, -34]
[-19, -42, -5, -37, 50, -31]
[0, -44, 3, -28, 36, -27]
[3, -44, -6, -14, 22, -12]
[-7, -47, -22, -1, 8, 0]
[-19, -49, -29, 10, 4, 13]
[-42, -69, -27, 16, 4, 25]
[-60, -70, -25, 12, 9, 37]
[-66, -85, -23, 7, 12, 42]
[-61, -82, -20, 3, 11, 36]
